site_name,latitude,longitude,site_type,population,state,source_sheet
face to face,11.75271,11.96708,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,11.28103,11.31019,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,11.24487,11.33144,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,11.28176,11.30598,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,11.285,11.3057,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,11.29147,11.3062,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,11.28592,11.22201,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,11.29021,11.23062,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,11.284,11.22215,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,11.28576,11.22026,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,11.31287,10.98436,IDPs,Integrated,Yobe,Data
face to face,11.31452,11.2303,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,11.29044,11.11658,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,11.10581,11.37048,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,11.10532,11.37922,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,11.10076,11.37584,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,11.6794,11.34025,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,11.67955,11.33309,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,11.675555,11.336746,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,11.67721,11.33644,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,11.683552,11.34067,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,11.67024,11.41683,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,11.67078,11.41412,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,11.6643,11.41826,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,11.66594,11.41976,IDPs,IDPs in camp,Yobe,Data
face to face,11.688123,11.613321,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,11.67941,11.6213,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,11.694121,11.69829,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,11.68811,11.623318,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,11.68731,11.62007,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,11.66466,11.27036,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,11.66754,11.27217,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,11.98366,11.44391,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,11.97658,11.44113,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,11.98236,11.43681,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,11.9824,11.44085,IDPs,IDPs dispersed in Host Communities,Yobe,Data
remotely  phone call,11.52789,11.45689,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,11.88441,11.28305,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,11.88137,11.28553,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,11.88109,11.28563,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,11.82855,11.60856,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,12.909561,11.920752,IDPs,Integrated,Yobe,Data
face to face,12.913253,11.935908,IDPs,Integrated,Yobe,Data
face to face,12.900999,11.927242,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,12.901531,11.922925,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,12.900476,11.936283,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,12.890799,11.928946,Returnees,Returnees,Yobe,Data
face to face,12.882227,11.932188,Returnees,Returnees,Yobe,Data
face to face,12.87626,11.92833,Returnees,Returnees,Yobe,Data
face to face,12.889749,11.925685,Returnees,Returnees,Yobe,Data
face to face,12.83494,11.69123,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,12.82751,11.72023,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,12.83478,11.84489,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,12.83284,11.69083,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,12.836,11.75135,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,12.83713,11.751174,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,12.89391,11.92637,IDPs,Integrated,Yobe,Data
face to face,12.88222,11.93218,IDPs,Integrated,Yobe,Data
face to face,12.87626,11.92833,IDPs,Integrated,Yobe,Data
face to face,12.884693,11.91623,IDPs,Integrated,Yobe,Data
face to face,12.8935,11.92481,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,12.890797,11.928943,Returnees,Returnees,Yobe,Data
face to face,12.882225,11.932189,Returnees,Returnees,Yobe,Data
face to face,12.876259,11.92833,Returnees,Returnees,Yobe,Data
face to face,12.889748,11.925682,Returnees,Returnees,Yobe,Data
face to face,12.88918,11.936236,IDPs,Integrated,Yobe,Data
face to face,12.89531,11.92041,IDPs,Integrated,Yobe,Data
face to face,12.896677,11.926898,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,12.89533,11.92624,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,12.89727,11.93037,Returnees,Returnees,Yobe,Data
face to face,12.895119,11.926604,Returnees,Returnees,Yobe,Data
face to face,12.894177,11.920969,Returnees,Returnees,Yobe,Data
face to face,12.898049,11.933956,Returnees,Returnees,Yobe,Data
face to face,12.890243,11.934433,IDPs,Integrated,Yobe,Data
face to face,12.76302,11.84669,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,12.76263,11.84766,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,12.76212,11.84747,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,12.76145,11.84668,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,12.86793,11.89856,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,12.86803,11.89971,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,12.86763,11.89749,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,12.86724,11.89987,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,12.86009,11.90056,IDPs,IDPs dispersed in Host Communities,Yobe,Data
remotely  phone call,11.208139,12.029898,IDPs,IDPs dispersed in Host Communities,Yobe,Data
remotely  phone call,11.20437,12.02839,IDPs,IDPs dispersed in Host Communities,Yobe,Data
remotely  phone call,11.200563,12.031609,IDPs,IDPs dispersed in Host Communities,Yobe,Data
remotely  phone call,11.200629,12.031651,Returnees,Returnees,Yobe,Data
remotely  phone call,11.204774,12.027102,Returnees,Returnees,Yobe,Data
remotely  phone call,11.207102,12.029071,Returnees,Returnees,Yobe,Data
remotely  phone call,11.215857,12.023658,IDPs,IDPs in camp,Yobe,Data
remotely  phone call,11.196059,12.018359,IDPs,IDPs in camp,Yobe,Data
face to face,11.273613,12.01117,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,11.2842,12.00308,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,11.28339,12.013578,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,11.27996,12.00159,Returnees,Returnees,Yobe,Data
face to face,11.257724,12.012032,Returnees,Returnees,Yobe,Data
face to face,11.283411,12.013553,Returnees,Returnees,Yobe,Data
remotely  phone call,11.511252,12.001788,IDPs,Integrated,Yobe,Data
remotely  phone call,11.518802,11.973312,IDPs,Integrated,Yobe,Data
remotely  phone call,11.50081,11.93639,IDPs,IDPs dispersed in Host Communities,Yobe,Data
remotely  phone call,11.49927,11.93159,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,11.56296,11.91726,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,11.607968,11.919208,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,11.497392,11.930114,Returnees,Returnees,Yobe,Data
face to face,11.610832,11.922323,Returnees,Returnees,Yobe,Data
face to face,11.56427,11.913996,Returnees,Returnees,Yobe,Data
face to face,11.503792,11.935241,Returnees,Returnees,Yobe,Data
remotely  phone call,11.500773,11.932308,IDPs,IDPs in camp,Yobe,Data
remotely  phone call,11.503048,11.93347,IDPs,IDPs in camp,Yobe,Data
face to face,11.566466,11.916946,IDPs,IDPs in camp,Yobe,Data
remotely  phone call,11.51269,12.00225,IDPs,IDPs in camp,Yobe,Data
remotely  phone call,11.519702,11.97476,IDPs,IDPs in camp,Yobe,Data
face to face,11.44398,11.953333,IDPs,IDPs in camp,Yobe,Data
remotely  phone call,11.26571,11.72135,IDPs,IDPs dispersed in Host Communities,Yobe,Data
remotely  phone call,11.266315,11.719995,IDPs,IDPs dispersed in Host Communities,Yobe,Data
remotely  phone call,11.265067,11.722107,Returnees,Returnees,Yobe,Data
remotely  phone call,11.264771,11.721442,Returnees,Returnees,Yobe,Data
remotely  phone call,11.353812,11.809535,IDPs,IDPs dispersed in Host Communities,Yobe,Data
remotely  phone call,11.348646,11.806919,IDPs,IDPs dispersed in Host Communities,Yobe,Data
remotely  phone call,11.351322,11.810276,Returnees,Returnees,Yobe,Data
remotely  phone call,11.346342,11.807267,Returnees,Returnees,Yobe,Data
remotely  phone call,10.93369,11.68343,Returnees,Returnees,Yobe,Data
remotely  phone call,10.93694,11.68171,Returnees,Returnees,Yobe,Data
remotely  phone call,10.93714,11.68243,Returnees,Returnees,Yobe,Data
remotely  phone call,10.93684,11.68287,Returnees,Returnees,Yobe,Data
remotely  phone call,10.93512,11.68258,Returnees,Returnees,Yobe,Data
remotely  phone call,10.81015,11.72552,IDPs,IDPs dispersed in Host Communities,Yobe,Data
remotely  phone call,10.81232,11.72884,IDPs,IDPs dispersed in Host Communities,Yobe,Data
remotely  phone call,10.81219,11.7283,IDPs,IDPs dispersed in Host Communities,Yobe,Data
remotely  phone call,10.80776,11.72908,IDPs,IDPs dispersed in Host Communities,Yobe,Data
remotely  phone call,10.80964,11.73383,IDPs,IDPs dispersed in Host Communities,Yobe,Data
remotely  phone call,10.8102,11.73469,Returnees,Returnees,Yobe,Data
remotely  phone call,10.80107,11.72567,Returnees,Returnees,Yobe,Data
remotely  phone call,10.81192,11.72818,Returnees,Returnees,Yobe,Data
remotely  phone call,10.81229,11.72679,Returnees,Returnees,Yobe,Data
remotely  phone call,10.8087,11.72858,Returnees,Returnees,Yobe,Data
face to face,11.07248,11.80352,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,11.0719,11.80557,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,11.06694,11.80692,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,11.071443,11.80488,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,11.07255,11.80005,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,11.10358,11.90138,IDPs,IDPs dispersed in Host Communities,Yobe,Data
remotely  phone call,11.07148,11.80567,Returnees,Returnees,Yobe,Data
remotely  phone call,11.06795,11.80843,Returnees,Returnees,Yobe,Data
remotely  phone call,11.10438,11.89913,Returnees,Returnees,Yobe,Data
remotely  phone call,11.07077,11.80304,Returnees,Returnees,Yobe,Data
remotely  phone call,11.07062,11.79924,Returnees,Returnees,Yobe,Data
remotely  phone call,11.07285,11.80066,Returnees,Returnees,Yobe,Data
remotely  phone call,11.03814,11.73315,IDPs,IDPs dispersed in Host Communities,Yobe,Data
remotely  phone call,11.03507,11.73294,IDPs,IDPs dispersed in Host Communities,Yobe,Data
remotely  phone call,11.0385,11.72813,IDPs,IDPs dispersed in Host Communities,Yobe,Data
remotely  phone call,11.03117,11.73535,IDPs,IDPs dispersed in Host Communities,Yobe,Data
remotely  phone call,11.03581,11.73968,IDPs,IDPs dispersed in Host Communities,Yobe,Data
remotely  phone call,11.03596,11.73049,Returnees,Returnees,Yobe,Data
remotely  phone call,11.03866,11.72968,Returnees,Returnees,Yobe,Data
remotely  phone call,11.03016,11.73354,Returnees,Returnees,Yobe,Data
remotely  phone call,11.03427,11.72935,Returnees,Returnees,Yobe,Data
remotely  phone call,11.03756,11.73353,Returnees,Returnees,Yobe,Data
remotely  phone call,10.7249,11.68998,IDPs,IDPs dispersed in Host Communities,Yobe,Data
remotely  phone call,10.72434,11.68849,IDPs,IDPs dispersed in Host Communities,Yobe,Data
remotely  phone call,10.72757,11.68889,IDPs,IDPs dispersed in Host Communities,Yobe,Data
remotely  phone call,10.72803,11.68951,Returnees,Returnees,Yobe,Data
remotely  phone call,10.72652,11.68977,Returnees,Returnees,Yobe,Data
remotely  phone call,10.72719,11.68996,Returnees,Returnees,Yobe,Data
remotely  phone call,10.72501,11.68999,Returnees,Returnees,Yobe,Data
remotely  phone call,10.72421,11.68874,Returnees,Returnees,Yobe,Data
remotely  phone call,10.95646,11.60531,IDPs,IDPs dispersed in Host Communities,Yobe,Data
remotely  phone call,10.95639,11.61091,IDPs,IDPs dispersed in Host Communities,Yobe,Data
remotely  phone call,10.95694,11.6055,IDPs,IDPs dispersed in Host Communities,Yobe,Data
remotely  phone call,10.95725,11.61114,Returnees,Returnees,Yobe,Data
remotely  phone call,10.81227,11.72678,Returnees,Returnees,Yobe,Data
remotely  phone call,10.95519,11.60571,Returnees,Returnees,Yobe,Data
remotely  phone call,12.27028,10.84881,IDPs,IDPs dispersed in Host Communities,Yobe,Data
remotely  phone call,12.1997,10.88009,IDPs,IDPs dispersed in Host Communities,Yobe,Data
remotely  phone call,12.20239,10.87932,IDPs,IDPs dispersed in Host Communities,Yobe,Data
remotely  phone call,12.58605,10.89257,IDPs,IDPs dispersed in Host Communities,Yobe,Data
remotely  phone call,12.58481,10.73697,IDPs,IDPs dispersed in Host Communities,Yobe,Data
remotely  phone call,12.58626,10.78352,IDPs,IDPs dispersed in Host Communities,Yobe,Data
remotely  phone call,12.4288,10.84266,IDPs,IDPs dispersed in Host Communities,Yobe,Data
remotely  phone call,12.46938,10.87422,IDPs,IDPs dispersed in Host Communities,Yobe,Data
remotely  phone call,12.56284,10.92704,IDPs,IDPs dispersed in Host Communities,Yobe,Data
remotely  phone call,12.37277,10.77633,IDPs,IDPs dispersed in Host Communities,Yobe,Data
remotely  phone call,12.36658,10.77161,IDPs,IDPs dispersed in Host Communities,Yobe,Data
remotely  phone call,12.36951,10.77384,IDPs,IDPs dispersed in Host Communities,Yobe,Data
remotely  phone call,12.74028,10.92239,IDPs,IDPs dispersed in Host Communities,Yobe,Data
remotely  phone call,12.73192,10.91669,IDPs,IDPs dispersed in Host Communities,Yobe,Data
remotely  phone call,12.72748,10.90869,IDPs,IDPs dispersed in Host Communities,Yobe,Data
remotely  phone call,12.72388,10.85105,IDPs,IDPs dispersed in Host Communities,Yobe,Data
remotely  phone call,12.74893,10.78257,IDPs,IDPs dispersed in Host Communities,Yobe,Data
remotely  phone call,12.69617,10.83343,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,12.894638,10.90948,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,12.8942,10.90901,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,12.89393,10.90833,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,12.89091,10.70115,IDPs,Integrated,Yobe,Data
face to face,12.8849,10.69912,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,12.88888,10.70076,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,12.874724,10.874724,IDPs,Integrated,Yobe,Data
face to face,12.87806,10.99329,IDPs,Integrated,Yobe,Data
face to face,12.89543,10.80759,IDPs,Integrated,Yobe,Data
face to face,12.89681,10.80821,IDPs,Integrated,Yobe,Data
face to face,12.89993,10.80835,IDPs,Integrated,Yobe,Data
face to face,12.89911,10.8052,IDPs,Integrated,Yobe,Data
face to face,12.8997,10.80744,IDPs,Integrated,Yobe,Data
face to face,12.913556,10.59632,IDPs,Integrated,Yobe,Data
face to face,12.91341,10.57134,IDPs,Integrated,Yobe,Data
face to face,12.9145,10.59758,IDPs,Integrated,Yobe,Data
face to face,12.824629,10.527727,IDPs,Integrated,Yobe,Data
face to face,12.82473,10.53036,IDPs,Integrated,Yobe,Data
face to face,12.822343,10.529041,IDPs,Integrated,Yobe,Data
face to face,12.91757,9.90204,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,12.91715,9.90284,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,12.89949,9.76514,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,12.89927,9.76328,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,12.89872,9.76763,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,13.06575,9.93258,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,13.06721,9.93241,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,13.0496,10.16309,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,13.04856,10.1641,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,13.04805,10.16592,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,13.13623,10.04696,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,13.14033,10.04969,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,13.13451,10.04786,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,13.13844,10.04749,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,13.00766,9.99795,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,13.00738,9.99616,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,12.84255,9.81835,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,12.84356,9.81935,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,11.97617,10.95227,IDPs,IDPs Resettled,Yobe,Data
face to face,11.98031,10.95109,IDPs,Integrated,Yobe,Data
face to face,11.643557,10.98872,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,11.643747,10.987022,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,11.600097,11.018733,IDPs,Integrated,Yobe,Data
face to face,11.59889,11.01931,IDPs,IDPs Resettled,Yobe,Data
face to face,11.863707,11.073567,IDPs,Integrated,Yobe,Data
face to face,11.846225,11.073637,IDPs,Integrated,Yobe,Data
face to face,11.80429,11.0759,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,11.80572,10.992193,IDPs,Integrated,Yobe,Data
face to face,11.80482,10.995156,IDPs,Integrated,Yobe,Data
face to face,12.89642,10.45563,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,12.87178,10.46401,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,12.87093,10.45711,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,12.87196,10.45841,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,13.02957,10.41974,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,13.03007,10.41719,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,12.86124,10.5559,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,12.87986,10.43359,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,12.88442,10.43202,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,12.88866,10.43245,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,12.87347,10.41962,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,12.87312,10.42222,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,12.86043,10.4328,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,12.85773,10.42555,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,12.85927,10.43138,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,12.88551,10.44024,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,12.86617,10.42319,IDPs,IDPs in camp,Yobe,Data
face to face,12.87932,10.44277,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,12.87847,10.44826,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,12.87509,10.45394,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,12.87709,10.45132,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,12.8789,10.45839,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,12.87896,10.46062,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,12.87741,10.45749,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,12.87898,10.45977,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,12.8795,10.45664,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,12.88387,10.34446,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,12.88724,10.45319,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,12.88561,10.4631,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,12.88243,10.45424,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,12.8861,10.4617,IDPs,IDPs dispersed in Host Communities,Yobe,Data
remotely  phone call,11.72211,11.04815,IDPs,IDPs dispersed in Host Communities,Yobe,Data
remotely  phone call,11.69655,11.05216,IDPs,IDPs dispersed in Host Communities,Yobe,Data
remotely  phone call,11.69408,11.05067,IDPs,IDPs dispersed in Host Communities,Yobe,Data
remotely  phone call,11.71914,11.04985,IDPs,IDPs dispersed in Host Communities,Yobe,Data
remotely  phone call,11.70952,11.06529,IDPs,IDPs dispersed in Host Communities,Yobe,Data
remotely  phone call,11.70945,11.07231,IDPs,IDPs dispersed in Host Communities,Yobe,Data
remotely  phone call,11.70932,11.06073,IDPs,IDPs dispersed in Host Communities,Yobe,Data
remotely  phone call,11.70542,11.07043,IDPs,IDPs dispersed in Host Communities,Yobe,Data
remotely  phone call,11.7058,11.07892,IDPs,Integrated,Yobe,Data
face to face,11.70033,11.08523,IDPs,Integrated,Yobe,Data
remotely  phone call,11.70126,11.09607,IDPs,Integrated,Yobe,Data
remotely  phone call,11.72305,11.07984,IDPs,Integrated,Yobe,Data
remotely  phone call,11.71815,11.07797,IDPs,Integrated,Yobe,Data
remotely  phone call,11.71542,11.09794,IDPs,Integrated,Yobe,Data
remotely  phone call,11.72821,11.08549,IDPs,Integrated,Yobe,Data
remotely  phone call,11.73305,11.08153,IDPs,Integrated,Yobe,Data
remotely  phone call,11.72234,11.08429,IDPs,Integrated,Yobe,Data
remotely  phone call,11.71882,11.08266,IDPs,Integrated,Yobe,Data
remotely  phone call,11.72423,11.09126,IDPs,Integrated,Yobe,Data
remotely  phone call,11.71826,11.07468,IDPs,Integrated,Yobe,Data
remotely  phone call,11.71671,11.07263,IDPs,Integrated,Yobe,Data
remotely  phone call,11.71401,11.07347,IDPs,IDPs dispersed in Host Communities,Yobe,Data
remotely  phone call,11.72037,11.06755,IDPs,Integrated,Yobe,Data
remotely  phone call,11.72391,11.06389,IDPs,Integrated,Yobe,Data
remotely  phone call,11.72341,11.06403,IDPs,Integrated,Yobe,Data
remotely  phone call,11.71237,11.06322,IDPs,Integrated,Yobe,Data
remotely  phone call,11.72362,11.06308,IDPs,IDPs dispersed in Host Communities,Yobe,Data
remotely  phone call,11.68401,11.19608,IDPs,Integrated,Yobe,Data
remotely  phone call,11.67062,11.23463,IDPs,Integrated,Yobe,Data
remotely  phone call,11.68913,11.18516,IDPs,Integrated,Yobe,Data
remotely  phone call,11.68161,11.07654,IDPs,Integrated,Yobe,Data
remotely  phone call,11.69035,11.07498,IDPs,Integrated,Yobe,Data
remotely  phone call,11.69116,11.07558,IDPs,Integrated,Yobe,Data
face to face,11.69896,11.10361,IDPs,IDPs Resettled,Yobe,Data
face to face,11.69342,11.07683,IDPs,IDPs Resettled,Yobe,Data
face to face,11.72578,11.10348,IDPs,IDPs Resettled,Yobe,Data
face to face,11.69513,11.11285,IDPs,IDPs Resettled,Yobe,Data
face to face,11.71661,11.10549,IDPs,IDPs Resettled,Yobe,Data
face to face,11.73154,11.09891,IDPs,IDPs Resettled,Yobe,Data
face to face,11.7272,11.10464,IDPs,IDPs Resettled,Yobe,Data
face to face,11.69886,11.09679,IDPs,IDPs Resettled,Yobe,Data
face to face,11.73299,11.08055,IDPs,IDPs Resettled,Yobe,Data
remotely  phone call,12.14745,11.77257,IDPs,Integrated,Yobe,Data
remotely  phone call,12.15921,11.77119,IDPs,Integrated,Yobe,Data
remotely  phone call,12.15821,11.77445,IDPs,IDPs Resettled,Yobe,Data
remotely  phone call,12.14857,11.77027,IDPs,IDPs Resettled,Yobe,Data
remotely  phone call,12.15344,11.77525,IDPs,Integrated,Yobe,Data
remotely  phone call,12.1561,11.76954,IDPs,IDPs Resettled,Yobe,Data
remotely  phone call,12.15042,11.77391,IDPs,IDPs Resettled,Yobe,Data
remotely  phone call,7.3534,10.1732,IDPs,IDPs dispersed in Host Communities,Yobe,Data
remotely  phone call,12.285778,11.89041,IDPs,IDPs dispersed in Host Communities,Yobe,Data
remotely  phone call,12.298682,11.913878,Returnees,Returnees,Yobe,Data
remotely  phone call,12.06951,11.80721,IDPs,Integrated,Yobe,Data
remotely  phone call,12.47443,11.5437,IDPs,Integrated,Yobe,Data
remotely  phone call,12.47343,11.54487,IDPs,IDPs Resettled,Yobe,Data
remotely  phone call,12.47147,11.54176,IDPs,Integrated,Yobe,Data
remotely  phone call,12.16431,11.4698,IDPs,Integrated,Yobe,Data
remotely  phone call,12.16275,11.47164,IDPs,IDPs Resettled,Yobe,Data
remotely  phone call,12.165,11.47231,IDPs,Integrated,Yobe,Data
remotely  phone call,12.1870154,11.7738618,IDPs,Integrated,Yobe,Data
remotely  phone call,12.14854,11.6845,IDPs,Integrated,Yobe,Data
remotely  phone call,12.14837,11.68639,IDPs,Integrated,Yobe,Data
remotely  phone call,12.14734,11.68493,IDPs,IDPs Resettled,Yobe,Data
face to face,12.98768,11.96872,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,12.98762,11.96861,Returnees,Returnees,Yobe,Data
face to face,12.98929,11.96989,Returnees,Returnees,Yobe,Data
face to face,12.98704,11.96704,IDPs,IDPs in camp,Yobe,Data
face to face,13.11474,11.60118,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,13.06382,11.46503,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,13.06602,11.46558,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,13.0995,12.11005,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,13.09833,12.1073,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,13.09947,12.10994,Returnees,Returnees,Yobe,Data
face to face,13.09897,12.10812,Returnees,Returnees,Yobe,Data
face to face,13.09769,12.10771,Returnees,Returnees,Yobe,Data
face to face,13.10149,12.10953,Returnees,Returnees,Yobe,Data
face to face,12.91774,11.88449,IDPs,Integrated,Yobe,Data
face to face,12.91826,11.88562,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,12.91626,11.88532,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,12.91646,11.88561,Returnees,Returnees,Yobe,Data
face to face,12.91726,11.8853,Returnees,Returnees,Yobe,Data
face to face,12.94853,11.84305,Returnees,Returnees,Yobe,Data
face to face,12.92002,11.88297,Returnees,Returnees,Yobe,Data
face to face,13.14742,11.54256,IDPs,Integrated,Yobe,Data
face to face,13.15124,11.53956,IDPs,IDPs dispersed in Host Communities,Yobe,Data
face to face,13.15286,11.53765,IDPs,IDPs dispersed in Host Communities,Yobe,Data
